Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 879854226107424288, t = (nil)
NOT FOUND 4007533266241914173, t = (nil)
NOT FOUND 8686311438003416098, t = (nil)
NOT FOUND 2027365909737274797, t = (nil)
NOT FOUND 8714323413899956741, t = (nil)
NOT FOUND 5806145275009394909, t = (nil)
NOT FOUND 8598679776505935838, t = (nil)
NOT FOUND 6933988530357439144, t = (nil)
NOT FOUND 6041560009573988677, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 3603788904779022321, t = (nil)
NOT FOUND 6510299555163409980, t = (nil)
NOT FOUND 3212186772848905402, t = (nil)
NOT FOUND 8158473255678640285, t = (nil)
NOT FOUND 583122023515347552, t = (nil)
NOT FOUND 3906181026590452128, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 513112043161751274, t = (nil)
NOT FOUND 7532151420089023885, t = (nil)
NOT FOUND 6732862088903123516, t = (nil)
NOT FOUND 8021492932245899158, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 4058103022988223163, t = (nil)
NOT FOUND 5653378799533347920, t = (nil)
NOT FOUND 5192873841783016081, t = (nil)
NOT FOUND 1238943704607671998, t = (nil)
NOT FOUND 6162731217756917939, t = (nil)
NOT FOUND 4486993289635297412, t = (nil)
NOT FOUND 5677873406324146055, t = (nil)
NOT FOUND 890227796392564859, t = (nil)
NOT FOUND 2256347735722703771, t = (nil)
NOT FOUND 2855807265591535678, t = (nil)
NOT FOUND 1840400747273445575, t = (nil)
NOT FOUND 4955511158024116845, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7326160534445544161, t = (nil)
NOT FOUND 6093573270582156380, t = (nil)
NOT FOUND 3630513656417089822, t = (nil)
NOT FOUND 2787196121913197496, t = (nil)
NOT FOUND 5915558999593024970, t = (nil)
NOT FOUND 8849260279793151115, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 1238881460505289333, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 4104805456681397915, t = (nil)
NOT FOUND 4045693954657395162, t = (nil)
NOT FOUND 8158943001336759863, t = (nil)
NOT FOUND 7879708629525202273, t = (nil)
NOT FOUND 4703831399909341040, t = (nil)
NOT FOUND 839909752039706734, t = (nil)
NOT FOUND 3690946783966827966, t = (nil)
NOT FOUND 7711273925162543719, t = (nil)
NOT FOUND 2349345072359704422, t = (nil)
NOT FOUND 9102906224879626263, t = (nil)
NOT FOUND 7909241472401536985, t = (nil)
NOT FOUND 7332771162110305045, t = (nil)
NOT FOUND 3771850833684560616, t = (nil)
NOT FOUND 4078510970731845384, t = (nil)
NOT FOUND 1389250102090046021, t = (nil)
NOT FOUND 8853131473398745485, t = (nil)
NOT FOUND 4532351452112329573, t = (nil)
NOT FOUND 4064870074411927411, t = (nil)
NOT FOUND 3979881680561296130, t = (nil)
NOT FOUND 5498397090777617357, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 389751855935103343, t = (nil)
NOT FOUND 68060776822244222, t = (nil)
NOT FOUND 5700756743971405648, t = (nil)
NOT FOUND 3524110974722282734, t = (nil)
NOT FOUND 4394874893304050970, t = (nil)
NOT FOUND 2545251823330590374, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 808605445167251471, t = (nil)
NOT FOUND 5466906953736930132, t = (nil)
NOT FOUND 4831931640907883151, t = (nil)
NOT FOUND 5546793260265521702, t = (nil)
NOT FOUND 5169107710338143064, t = (nil)
NOT FOUND 5347316793079131818, t = (nil)
NOT FOUND 1635562711234958661, t = (nil)
NOT FOUND 7159966831275945079, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 6269184912490222178, t = (nil)
NOT FOUND 8765036015693060829, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 7103244556867145989, t = (nil)
NOT FOUND 6843661258016595185, t = (nil)
NOT FOUND 8890371567432175786, t = (nil)
NOT FOUND 6585041293116098940, t = (nil)
NOT FOUND 455993969005590768, t = (nil)
NOT FOUND 7823757613518804277, t = (nil)
NOT FOUND 5858750995356008417, t = (nil)
NOT FOUND 2228945131169563044, t = (nil)
NOT FOUND 4912667823998619748, t = (nil)
NOT FOUND 3352692930768035479, t = (nil)
NOT FOUND 2251777978887097617, t = (nil)
NOT FOUND 389534792256967590, t = (nil)
NOT FOUND 431788965513288417, t = (nil)
NOT FOUND 2033145719526254704, t = (nil)
NOT FOUND 3162383484615383018, t = (nil)
NOT FOUND 6516898673943179749, t = (nil)
NOT FOUND 8312970351489176446, t = (nil)
NOT FOUND 150209166839206524, t = (nil)
NOT FOUND 3398766392442296203, t = (nil)
NOT FOUND 2422888469990202557, t = (nil)
NOT FOUND 4310014786595866422, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 6719983712419378386, t = (nil)
NOT FOUND 6196517002591871215, t = (nil)
NOT FOUND 7692067899611810665, t = (nil)
NOT FOUND 1977079317018200167, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 7934220811455675651, t = (nil)
NOT FOUND 8491630979146111331, t = (nil)
NOT FOUND 3727844092229946011, t = (nil)
NOT FOUND 1794673876282568207, t = (nil)
NOT FOUND 368649035539400320, t = (nil)
NOT FOUND 3336528077412152268, t = (nil)
NOT FOUND 6058535049573116379, t = (nil)
NOT FOUND 5632380088183565661, t = (nil)
NOT FOUND 2990703367616934110, t = (nil)
NOT FOUND 7728160044700146960, t = (nil)
NOT FOUND 2098686153310681388, t = (nil)
NOT FOUND 3288133779440760786, t = (nil)
NOT FOUND 436992241696536581, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 4129185373333237040, t = (nil)
NOT FOUND 7798921363878022160, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1863616540664557077, t = (nil)
NOT FOUND 4251958617506954023, t = (nil)
NOT FOUND 1438071212138631943, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 369014827700670601, t = (nil)
NOT FOUND 838748205248576295, t = (nil)
NOT FOUND 436963994688213711, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 4104167232378802711, t = (nil)
NOT FOUND 5876420950350028916, t = (nil)
NOT FOUND 6791833351460712569, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 6471524392934088302, t = (nil)
NOT FOUND 9039878735564437044, t = (nil)
NOT FOUND 6440367845676744159, t = (nil)
NOT FOUND 1585608785044149834, t = (nil)
NOT FOUND 1007511790057611181, t = (nil)
NOT FOUND 4977620036742355726, t = (nil)
NOT FOUND 798474605273175557, t = (nil)
NOT FOUND 8340795962938423346, t = (nil)
NOT FOUND 3327924954982051385, t = (nil)
NOT FOUND 1601628889096217554, t = (nil)
NOT FOUND 8569051764074641311, t = (nil)
NOT FOUND 5952192489062353373, t = (nil)
NOT FOUND 1281868655341112997, t = (nil)
NOT FOUND 7909714083977663444, t = (nil)
NOT FOUND 144359902775434702, t = (nil)
NOT FOUND 5531792692844555458, t = (nil)
NOT FOUND 3838982882560407045, t = (nil)
NOT FOUND 7101560688323193793, t = (nil)
NOT FOUND 5454104802430216384, t = (nil)
NOT FOUND 8093068642869927049, t = (nil)
NOT FOUND 8462680782043278311, t = (nil)
NOT FOUND 9033549560382289250, t = (nil)
NOT FOUND 924157403616115017, t = (nil)
NOT FOUND 7960833515068243290, t = (nil)
NOT FOUND 4794416691877861049, t = (nil)
NOT FOUND 2803272858139223584, t = (nil)
NOT FOUND 4975670041519260271, t = (nil)
NOT FOUND 5933494350349728714, t = (nil)
NOT FOUND 6782647301481141395, t = (nil)
NOT FOUND 4397504681793263560, t = (nil)
NOT FOUND 8815577013559571718, t = (nil)
NOT FOUND 1161110572190183989, t = (nil)
NOT FOUND 6749611976040199829, t = (nil)
NOT FOUND 477910393520623864, t = (nil)
NOT FOUND 4456270050472704837, t = (nil)
NOT FOUND 7975421449605353008, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 2702341966849095151, t = (nil)
NOT FOUND 1530745844493437938, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 3717577041130060784, t = (nil)
NOT FOUND 8182288862169600500, t = (nil)
NOT FOUND 8037640975594746035, t = (nil)
NOT FOUND 8796372277759289220, t = (nil)
NOT FOUND 5340738660365278345, t = (nil)
NOT FOUND 7024218897880204768, t = (nil)
NOT FOUND 4910775890499314467, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 2583573716675176209, t = (nil)
NOT FOUND 5122921376310120120, t = (nil)
NOT FOUND 5466383413592877183, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 5631649481670280190, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 8423616833504257397, t = (nil)
NOT FOUND 7721386852542757779, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 7637999873107704287, t = (nil)
NOT FOUND 83495241731689758, t = (nil)
NOT FOUND 8913405489020163954, t = (nil)
NOT FOUND 3057584439265779216, t = (nil)
NOT FOUND 4361686849966383061, t = (nil)
NOT FOUND 8617595261273657304, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 6093573270582156380, t = (nil)
NOT FOUND 7242185563169592472, t = (nil)
NOT FOUND 5523122014744768654, t = (nil)
NOT FOUND 8085994125883243767, t = (nil)
NOT FOUND 1145811760948052310, t = (nil)
NOT FOUND 8660316473913884927, t = (nil)
NOT FOUND 5583303243636476567, t = (nil)
NOT FOUND 739761752952956942, t = (nil)
NOT FOUND 6468599817363165571, t = (nil)
NOT FOUND 6808538614958723945, t = (nil)
NOT FOUND 8544700314492703733, t = (nil)
NOT FOUND 2968830187372596816, t = (nil)
NOT FOUND 5736599810100599969, t = (nil)
NOT FOUND 4488376610575842920, t = (nil)
NOT FOUND 7108134580801593194, t = (nil)
NOT FOUND 7845214808623273543, t = (nil)
NOT FOUND 3528633596876721857, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 6512923443878463132, t = (nil)
NOT FOUND 311920908586974270, t = (nil)
NOT FOUND 3688787748686429027, t = (nil)
NOT FOUND 3420083935195015500, t = (nil)
NOT FOUND 2028012578310675683, t = (nil)
NOT FOUND 6839076160878749963, t = (nil)
NOT FOUND 6347836082340740748, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 8810712463790904884, t = (nil)
NOT FOUND 923397968327535686, t = (nil)
NOT FOUND 6493937146194844924, t = (nil)
NOT FOUND 6039942501906311976, t = (nil)
NOT FOUND 3118877521109742278, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 8933028927028581063, t = (nil)
NOT FOUND 2922376195468525923, t = (nil)
NOT FOUND 7214113822984125688, t = (nil)
NOT FOUND 7753880861488366289, t = (nil)
NOT FOUND 8874737478302080675, t = (nil)
NOT FOUND 5242466643218241039, t = (nil)
NOT FOUND 7983642185626177449, t = (nil)
NOT FOUND 4909734430865607933, t = (nil)
NOT FOUND 2931263698402735212, t = (nil)
NOT FOUND 8990761504989260119, t = (nil)
NOT FOUND 2026806736045341357, t = (nil)
NOT FOUND 3459327783624494981, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6882072772065273890, t = (nil)
NOT FOUND 3247416859389295690, t = (nil)
NOT FOUND 7677922321158709974, t = (nil)
NOT FOUND 2519338633616844611, t = (nil)
NOT FOUND 6875915619899543129, t = (nil)
NOT FOUND 5832997851220002936, t = (nil)
NOT FOUND 640553413840415079, t = (nil)
NOT FOUND 2455418256329153264, t = (nil)
NOT FOUND 521376015452328063, t = (nil)
NOT FOUND 3242149361966437828, t = (nil)
NOT FOUND 1167203013288436749, t = (nil)
NOT FOUND 9169572697291651317, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 8245045732553532376, t = (nil)
NOT FOUND 5943371912977531108, t = (nil)
NOT FOUND 3794534403181972519, t = (nil)
NOT FOUND 1667439506383349056, t = (nil)
NOT FOUND 7798921363878022160, t = (nil)
NOT FOUND 200612765371643293, t = (nil)
NOT FOUND 2512426135684987314, t = (nil)
NOT FOUND 3036969855987569500, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 7273544842578652535, t = (nil)
NOT FOUND 8985538476244930380, t = (nil)
NOT FOUND 7617583956804951902, t = (nil)
NOT FOUND 7538392010388966198, t = (nil)
NOT FOUND 8626697845233357874, t = (nil)
NOT FOUND 3042082846955896857, t = (nil)
NOT FOUND 7234286380245792167, t = (nil)
NOT FOUND 8929003306172848289, t = (nil)
NOT FOUND 6190824525261225655, t = (nil)
NOT FOUND 1042668875462177883, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 8175388510162392672, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 2905391133557832736, t = (nil)
NOT FOUND 3263580412036332637, t = (nil)
NOT FOUND 64245262315535590, t = (nil)
NOT FOUND 7722796941731037923, t = (nil)
NOT FOUND 4096533716424357055, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6288010848852449684, t = (nil)
NOT FOUND 5006776979208863645, t = (nil)
NOT FOUND 2741383670915862751, t = (nil)
NOT FOUND 5805771560722461021, t = (nil)
NOT FOUND 8097285039200148850, t = (nil)
NOT FOUND 3937963821014826124, t = (nil)
NOT FOUND 7079457926110164311, t = (nil)
NOT FOUND 3497351788151977701, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 6283664532122011151, t = (nil)
NOT FOUND 8511835276682111663, t = (nil)
NOT FOUND 4436108635214717070, t = (nil)
NOT FOUND 8850578318138728926, t = (nil)
NOT FOUND 1929651431383472756, t = (nil)
NOT FOUND 1111824944211270714, t = (nil)
NOT FOUND 1211036939054168091, t = (nil)
NOT FOUND 2617294019966786545, t = (nil)
NOT FOUND 4217692203412178096, t = (nil)
NOT FOUND 4262619368947897311, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 7363188708765020706, t = (nil)
NOT FOUND 4219002940743211599, t = (nil)
NOT FOUND 6064281328083594559, t = (nil)
NOT FOUND 3229885399165634871, t = (nil)
NOT FOUND 8101397997270416247, t = (nil)
NOT FOUND 6811333855983692822, t = (nil)
NOT FOUND 9051010094986341395, t = (nil)
NOT FOUND 2872201581719046294, t = (nil)
NOT FOUND 6211850255127164387, t = (nil)
NOT FOUND 131650417782177306, t = (nil)
NOT FOUND 6376332415193083178, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 5472395632763998748, t = (nil)
NOT FOUND 2037384032206393746, t = (nil)
NOT FOUND 3039449255986580206, t = (nil)
NOT FOUND 2108143099671588173, t = (nil)
NOT FOUND 2802839336597327536, t = (nil)
NOT FOUND 8010580435802872239, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 5847698648875326385, t = (nil)
NOT FOUND 1567767473864815664, t = (nil)
NOT FOUND 6484075211888657061, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 7672101529215761643, t = (nil)
NOT FOUND 4000667137869392312, t = (nil)
NOT FOUND 2020219071504258750, t = (nil)
NOT FOUND 2290313496365644422, t = (nil)
NOT FOUND 5012524151976880630, t = (nil)
NOT FOUND 8539763478230902757, t = (nil)
NOT FOUND 7363987695694106599, t = (nil)
NOT FOUND 500589165044650099, t = (nil)
NOT FOUND 7101280822117965786, t = (nil)
NOT FOUND 6027139989657491148, t = (nil)
NOT FOUND 4491217577549315243, t = (nil)
NOT FOUND 2211534328107606322, t = (nil)
NOT FOUND 6037796593938444746, t = (nil)
NOT FOUND 336221247258447290, t = (nil)
NOT FOUND 810507763761241265, t = (nil)
NOT FOUND 6640331707338592391, t = (nil)
NOT FOUND 2934449519799061627, t = (nil)
NOT FOUND 7532624081675930505, t = (nil)
NOT FOUND 4585689911208943350, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 1828464348458433340, t = (nil)
NOT FOUND 7985128819188818703, t = (nil)
NOT FOUND 5740546131173308088, t = (nil)
NOT FOUND 3946438352826087133, t = (nil)
NOT FOUND 2963554635949331886, t = (nil)
NOT FOUND 1809582912264888813, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 485470742300747186, t = (nil)
NOT FOUND 6389549425481349434, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 3876266579875463316, t = (nil)
NOT FOUND 5066767004473441847, t = (nil)
NOT FOUND 5188932038551611019, t = (nil)
NOT FOUND 5038549450603787943, t = (nil)
NOT FOUND 6992284557169386845, t = (nil)
NOT FOUND 3903033571485706468, t = (nil)
NOT FOUND 8809796961300517901, t = (nil)
NOT FOUND 9063659955449751151, t = (nil)
NOT FOUND 5523122014744768654, t = (nil)
NOT FOUND 7230378573389937348, t = (nil)
NOT FOUND 7855331893103028403, t = (nil)
NOT FOUND 3341067737462509534, t = (nil)
NOT FOUND 2823791839706277322, t = (nil)
NOT FOUND 1408101759552969090, t = (nil)
NOT FOUND 3224872085654019276, t = (nil)
NOT FOUND 4811968299359589719, t = (nil)
NOT FOUND 7223544103389532420, t = (nil)
NOT FOUND 2872201581719046294, t = (nil)
NOT FOUND 7577918045454277091, t = (nil)
NOT FOUND 1261875418359049071, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 3448347614086760879, t = (nil)
NOT FOUND 6142480979902851057, t = (nil)
NOT FOUND 8514254205421947882, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1134280292318794229, t = (nil)
NOT FOUND 4630070962277992970, t = (nil)
NOT FOUND 4681715886760673038, t = (nil)
NOT FOUND 6279450757637956448, t = (nil)
NOT FOUND 8375589446595813632, t = (nil)
NOT FOUND 1080013090342473366, t = (nil)
NOT FOUND 3458083616994993743, t = (nil)
NOT FOUND 2217591953691919376, t = (nil)
NOT FOUND 1161110572190183989, t = (nil)
NOT FOUND 3516510889983162189, t = (nil)
NOT FOUND 8647878157939717909, t = (nil)
NOT FOUND 3529682520021048789, t = (nil)
NOT FOUND 8427034924228925301, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 727456748593632203, t = (nil)
NOT FOUND 7316880761727404096, t = (nil)
NOT FOUND 6647990256414555985, t = (nil)
NOT FOUND 3807865276775934080, t = (nil)
NOT FOUND 6884058141381880674, t = (nil)
NOT FOUND 2872201581719046294, t = (nil)
NOT FOUND 2868894453990597109, t = (nil)
NOT FOUND 1107491896142254283, t = (nil)
NOT FOUND 2552428806799485891, t = (nil)
NOT FOUND 7089351163448473687, t = (nil)
NOT FOUND 3206432616452063151, t = (nil)
NOT FOUND 7682891458687908133, t = (nil)
NOT FOUND 8332483457677224849, t = (nil)
NOT FOUND 307939574656674887, t = (nil)
NOT FOUND 4175910468356976982, t = (nil)
NOT FOUND 4157973529891804792, t = (nil)
NOT FOUND 4343561814070952742, t = (nil)
NOT FOUND 2298971651754607615, t = (nil)
NOT FOUND 6547287603709596451, t = (nil)
NOT FOUND 3286341409252024428, t = (nil)
NOT FOUND 4710713398613579084, t = (nil)
NOT FOUND 4230262065712701641, t = (nil)
NOT FOUND 943958498179489223, t = (nil)
NOT FOUND 8085994125883243767, t = (nil)
NOT FOUND 6943768887258215120, t = (nil)
NOT FOUND 1535628141205829868, t = (nil)
NOT FOUND 2930742876292628031, t = (nil)
NOT FOUND 7608327428394057565, t = (nil)
NOT FOUND 276994881001969229, t = (nil)
NOT FOUND 7325053870500156952, t = (nil)
NOT FOUND 8368391083836310338, t = (nil)
NOT FOUND 1200333232571614012, t = (nil)
NOT FOUND 772740009262969595, t = (nil)
NOT FOUND 6806453477516001980, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 736095846391381609, t = (nil)
NOT FOUND 200612765371643293, t = (nil)
NOT FOUND 5470758989476240157, t = (nil)
NOT FOUND 1567767473864815664, t = (nil)
NOT FOUND 2615477766581301916, t = (nil)
NOT FOUND 6468599817363165571, t = (nil)
NOT FOUND 7159974460243456495, t = (nil)
NOT FOUND 3336567899537458008, t = (nil)
NOT FOUND 6611177111930903888, t = (nil)
NOT FOUND 5474826785329195006, t = (nil)
NOT FOUND 5473193792464401937, t = (nil)
NOT FOUND 8187839195572348769, t = (nil)
NOT FOUND 8925730762650164818, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 3779618811345917937, t = (nil)
NOT FOUND 2872201581719046294, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 1019636290726106533, t = (nil)
NOT FOUND 2653902420661402440, t = (nil)
NOT FOUND 40150402221998920, t = (nil)
NOT FOUND 8135811123857746494, t = (nil)
NOT FOUND 1324866673407478391, t = (nil)
NOT FOUND 3216441131426571720, t = (nil)
NOT FOUND 6888953692940745650, t = (nil)
NOT FOUND 7272061915600100528, t = (nil)
NOT FOUND 2190941475920534957, t = (nil)
NOT FOUND 7955867980224862565, t = (nil)
NOT FOUND 1537894357862036663, t = (nil)
NOT FOUND 5708329834884886758, t = (nil)
NOT FOUND 9107200999520632379, t = (nil)
NOT FOUND 925210538429981037, t = (nil)
NOT FOUND 8346128229532608965, t = (nil)
NOT FOUND 2254714866346176445, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 5797548472754187998, t = (nil)
NOT FOUND 2228663802050771677, t = (nil)
NOT FOUND 8945698912500493541, t = (nil)
NOT FOUND 3477481361918821002, t = (nil)
NOT FOUND 6533664364755787744, t = (nil)
NOT FOUND 6526728631863834681, t = (nil)
NOT FOUND 7385923554841682127, t = (nil)
NOT FOUND 4450538036297092749, t = (nil)
NOT FOUND 989096889177803958, t = (nil)
NOT FOUND 2027365909737274797, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 3904708172249797507, t = (nil)
NOT FOUND 6024661172381650744, t = (nil)
NOT FOUND 1311045956363240332, t = (nil)
NOT FOUND 9117663880073605392, t = (nil)
