Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 1913842611312339781, t = (nil)
NOT FOUND 8383060497653354300, t = (nil)
NOT FOUND 385066656987906639, t = (nil)
NOT FOUND 1068070938034688250, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 367282630144182452, t = (nil)
NOT FOUND 7441645533565454133, t = (nil)
NOT FOUND 132145719337611665, t = (nil)
NOT FOUND 5181851444834176592, t = (nil)
NOT FOUND 8166260848333209889, t = (nil)
NOT FOUND 6395747593761299696, t = (nil)
NOT FOUND 1887631955494111130, t = (nil)
NOT FOUND 2328597166251788671, t = (nil)
NOT FOUND 3346420349330685624, t = (nil)
NOT FOUND 8922430011168585118, t = (nil)
NOT FOUND 1153835334833991761, t = (nil)
NOT FOUND 7261995450559964618, t = (nil)
NOT FOUND 1745824162665565891, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 5979563573393259051, t = (nil)
NOT FOUND 448341543850608048, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 514460132531382478, t = (nil)
NOT FOUND 7274305071219045345, t = (nil)
NOT FOUND 6990756342585811194, t = (nil)
NOT FOUND 502590202419076048, t = (nil)
NOT FOUND 2337881112970028379, t = (nil)
NOT FOUND 3334059691154484650, t = (nil)
NOT FOUND 4735319036783494153, t = (nil)
NOT FOUND 7971402860454889362, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6781918999427395297, t = (nil)
NOT FOUND 3366986625686791125, t = (nil)
NOT FOUND 2710527075430766371, t = (nil)
NOT FOUND 9198059427782224354, t = (nil)
NOT FOUND 2396786467693935799, t = (nil)
NOT FOUND 5149092527974842735, t = (nil)
NOT FOUND 9011366644921797585, t = (nil)
NOT FOUND 8597440595511297447, t = (nil)
NOT FOUND 6018329991496360933, t = (nil)
NOT FOUND 4451959632349837309, t = (nil)
NOT FOUND 4965498959608717505, t = (nil)
NOT FOUND 590510821920031365, t = (nil)
NOT FOUND 7513886519404972525, t = (nil)
NOT FOUND 769524647527193476, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 8193953239131739597, t = (nil)
NOT FOUND 8593212777251272524, t = (nil)
NOT FOUND 4883206767677317255, t = (nil)
NOT FOUND 5755755685778630929, t = (nil)
NOT FOUND 6783169414224955453, t = (nil)
NOT FOUND 6800603063363118584, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 645319596885644380, t = (nil)
NOT FOUND 4319775460160099065, t = (nil)
NOT FOUND 7652562547515621450, t = (nil)
NOT FOUND 6484656485161329189, t = (nil)
NOT FOUND 508141056656964375, t = (nil)
NOT FOUND 7835643785863329678, t = (nil)
NOT FOUND 8039465345045872547, t = (nil)
NOT FOUND 5362555507739881669, t = (nil)
NOT FOUND 6082950716227906715, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 1230224960953273882, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 4755759668022757285, t = (nil)
NOT FOUND 3264166851307495275, t = (nil)
NOT FOUND 1584376274128853310, t = (nil)
NOT FOUND 1569699822838017407, t = (nil)
NOT FOUND 8970267986712418770, t = (nil)
NOT FOUND 5061652767563248663, t = (nil)
NOT FOUND 6062504848205465252, t = (nil)
NOT FOUND 6943073639716447717, t = (nil)
NOT FOUND 2732531596094882046, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 1046890277187938971, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 1193591818905825171, t = (nil)
NOT FOUND 936562187136256310, t = (nil)
NOT FOUND 2693349816416825891, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 713347448903058995, t = (nil)
NOT FOUND 7174685998374671309, t = (nil)
NOT FOUND 3118926230863315371, t = (nil)
NOT FOUND 6687372320365568856, t = (nil)
NOT FOUND 7720457616206954077, t = (nil)
NOT FOUND 4049502235521275610, t = (nil)
NOT FOUND 220376329296850786, t = (nil)
NOT FOUND 299268648904372022, t = (nil)
NOT FOUND 7620950297264248527, t = (nil)
NOT FOUND 6847106700234604113, t = (nil)
NOT FOUND 918814108190324608, t = (nil)
NOT FOUND 6174010791479504577, t = (nil)
NOT FOUND 4440709834530981094, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 2690139804835738165, t = (nil)
NOT FOUND 841895456565918710, t = (nil)
NOT FOUND 3960933156368494997, t = (nil)
NOT FOUND 8855329833900106160, t = (nil)
NOT FOUND 5985838917439787310, t = (nil)
NOT FOUND 4233249721166418049, t = (nil)
NOT FOUND 4276083380195613743, t = (nil)
NOT FOUND 220376329296850786, t = (nil)
NOT FOUND 8760753530773473407, t = (nil)
NOT FOUND 8287129018808879936, t = (nil)
NOT FOUND 4893995437982092198, t = (nil)
NOT FOUND 1190901318787355935, t = (nil)
NOT FOUND 1572006648361180581, t = (nil)
NOT FOUND 866400582638030512, t = (nil)
NOT FOUND 2298895009425451372, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 1577895626266813387, t = (nil)
NOT FOUND 1255192812994437168, t = (nil)
NOT FOUND 6546082173375691215, t = (nil)
NOT FOUND 6302463945780638599, t = (nil)
NOT FOUND 4452655842360450539, t = (nil)
NOT FOUND 2525214929304761529, t = (nil)
NOT FOUND 1074419845004009959, t = (nil)
NOT FOUND 8027382783810318551, t = (nil)
NOT FOUND 3103409455361323673, t = (nil)
NOT FOUND 362268354793467115, t = (nil)
NOT FOUND 1473042577967137745, t = (nil)
NOT FOUND 444430084044645398, t = (nil)
NOT FOUND 6359660208984340368, t = (nil)
NOT FOUND 101746072100318354, t = (nil)
NOT FOUND 4057757465585077956, t = (nil)
NOT FOUND 4967680046267302866, t = (nil)
NOT FOUND 2522893751228165488, t = (nil)
NOT FOUND 3820586986310103255, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 7914615865919863491, t = (nil)
NOT FOUND 6164198835526288171, t = (nil)
NOT FOUND 5420308328773129209, t = (nil)
NOT FOUND 958331942304933488, t = (nil)
NOT FOUND 6278854502142076923, t = (nil)
NOT FOUND 7217052360511629445, t = (nil)
NOT FOUND 1224530581776141824, t = (nil)
NOT FOUND 1013692434062022385, t = (nil)
NOT FOUND 9044840264852479412, t = (nil)
NOT FOUND 6805290024201649819, t = (nil)
NOT FOUND 5181328795031053070, t = (nil)
NOT FOUND 8669395212542350137, t = (nil)
NOT FOUND 5347473432729534245, t = (nil)
NOT FOUND 4839558038034551850, t = (nil)
NOT FOUND 9019829427439731700, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6664158917807172128, t = (nil)
NOT FOUND 3381747029924945589, t = (nil)
NOT FOUND 7505128536021985744, t = (nil)
NOT FOUND 9185527765557578245, t = (nil)
NOT FOUND 5111090579416496123, t = (nil)
NOT FOUND 4762767128688413233, t = (nil)
NOT FOUND 5974845830244095759, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 2212908564490722388, t = (nil)
NOT FOUND 4871531743941134586, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 7836207423214757717, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 4444814848441276371, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 1385279970072545189, t = (nil)
NOT FOUND 1517763820513924970, t = (nil)
NOT FOUND 4658458338255110841, t = (nil)
NOT FOUND 4228632059473528651, t = (nil)
NOT FOUND 218947179143547461, t = (nil)
NOT FOUND 5376048382562733936, t = (nil)
NOT FOUND 3321256919576242501, t = (nil)
NOT FOUND 22865077599139744, t = (nil)
NOT FOUND 6181232983893900867, t = (nil)
NOT FOUND 4825951122160331520, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 2960560980781409899, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5991668110124766469, t = (nil)
NOT FOUND 4991326249820996683, t = (nil)
NOT FOUND 8060289482352852729, t = (nil)
NOT FOUND 5229348622024932468, t = (nil)
NOT FOUND 7731304132264595079, t = (nil)
NOT FOUND 200016132206738167, t = (nil)
NOT FOUND 8432399230581831554, t = (nil)
NOT FOUND 4123337493352823197, t = (nil)
NOT FOUND 7437805033634072902, t = (nil)
NOT FOUND 1705140234177993216, t = (nil)
NOT FOUND 8654865422514098972, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 5131037809772196079, t = (nil)
NOT FOUND 5326814267135318306, t = (nil)
NOT FOUND 4826150713648309171, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 208943076389627779, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 4530546832233100823, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 98271243787844796, t = (nil)
NOT FOUND 2999298049568799531, t = (nil)
NOT FOUND 2646260710155432352, t = (nil)
NOT FOUND 6835703991006193837, t = (nil)
NOT FOUND 5765158239295303109, t = (nil)
NOT FOUND 2675740895526956644, t = (nil)
NOT FOUND 4760575768587370451, t = (nil)
NOT FOUND 4252158192603037570, t = (nil)
NOT FOUND 3543663254371833814, t = (nil)
NOT FOUND 7941286786551782535, t = (nil)
NOT FOUND 4690685569587098768, t = (nil)
NOT FOUND 7857784648930700007, t = (nil)
NOT FOUND 3659976829086870807, t = (nil)
NOT FOUND 7941107408595480784, t = (nil)
NOT FOUND 7401823728641083790, t = (nil)
NOT FOUND 1916469040224853347, t = (nil)
NOT FOUND 8698224670243279911, t = (nil)
NOT FOUND 7465215397341917095, t = (nil)
NOT FOUND 4234246733861183305, t = (nil)
NOT FOUND 7075079127866218029, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6393378687065502566, t = (nil)
NOT FOUND 895374509962325997, t = (nil)
NOT FOUND 9223168341457677365, t = (nil)
NOT FOUND 9200941333430491411, t = (nil)
NOT FOUND 9159255224017242329, t = (nil)
NOT FOUND 2441448876992561000, t = (nil)
NOT FOUND 162203785707328083, t = (nil)
NOT FOUND 4094073777176531370, t = (nil)
NOT FOUND 3287479305532700113, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 5812796595757263914, t = (nil)
NOT FOUND 2696021725684107161, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 9089423343490279281, t = (nil)
NOT FOUND 3330843298020046130, t = (nil)
NOT FOUND 955211505250940123, t = (nil)
NOT FOUND 1653875641992028423, t = (nil)
NOT FOUND 3349561776031271563, t = (nil)
NOT FOUND 6748207484330621783, t = (nil)
NOT FOUND 9212633533593182888, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3268951220105333652, t = (nil)
NOT FOUND 6930486569137545770, t = (nil)
NOT FOUND 3269454786996980264, t = (nil)
NOT FOUND 2728760007730228254, t = (nil)
NOT FOUND 4423733840025697399, t = (nil)
NOT FOUND 478704572866184018, t = (nil)
NOT FOUND 3595290500419775288, t = (nil)
NOT FOUND 2071322060235357710, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 4883435971549833284, t = (nil)
NOT FOUND 5811660824373837217, t = (nil)
NOT FOUND 8675014825288852371, t = (nil)
NOT FOUND 3316836882682319570, t = (nil)
NOT FOUND 398966167168256388, t = (nil)
NOT FOUND 7214883478461688230, t = (nil)
NOT FOUND 5745877131359304552, t = (nil)
NOT FOUND 1350591279776749288, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 1690902309279723418, t = (nil)
NOT FOUND 1729084038319569872, t = (nil)
NOT FOUND 9009708151814197850, t = (nil)
NOT FOUND 186979869542190130, t = (nil)
NOT FOUND 1282782928284890931, t = (nil)
NOT FOUND 299268648904372022, t = (nil)
NOT FOUND 4680847884025627735, t = (nil)
NOT FOUND 65110306858446908, t = (nil)
NOT FOUND 3828785628651140711, t = (nil)
NOT FOUND 3789813430766432728, t = (nil)
NOT FOUND 4084402032335707622, t = (nil)
NOT FOUND 2323678252201844404, t = (nil)
NOT FOUND 4318509616873464625, t = (nil)
NOT FOUND 2782299282247767952, t = (nil)
NOT FOUND 7814553519856679538, t = (nil)
NOT FOUND 2972812059752077594, t = (nil)
NOT FOUND 3943462992906886338, t = (nil)
NOT FOUND 6735731566850772505, t = (nil)
NOT FOUND 1695615901143351512, t = (nil)
NOT FOUND 442101547193978125, t = (nil)
NOT FOUND 8520205267245772956, t = (nil)
NOT FOUND 674138681250713944, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 3226108643159513264, t = (nil)
NOT FOUND 2944625225342304130, t = (nil)
NOT FOUND 3145759915525681291, t = (nil)
NOT FOUND 2442812616261100802, t = (nil)
NOT FOUND 507115427792409712, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 4044227845474929001, t = (nil)
NOT FOUND 8410044553448348815, t = (nil)
NOT FOUND 8340141017658175734, t = (nil)
NOT FOUND 6881297068717596855, t = (nil)
NOT FOUND 2391638573493195510, t = (nil)
NOT FOUND 5195948904437980329, t = (nil)
NOT FOUND 6321202221731564650, t = (nil)
NOT FOUND 3248291507513165822, t = (nil)
NOT FOUND 54724511066715373, t = (nil)
NOT FOUND 2133065768341932728, t = (nil)
NOT FOUND 7498174265240555069, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 7293989600251549732, t = (nil)
NOT FOUND 918814108190324608, t = (nil)
NOT FOUND 4270608359217514384, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 2938800134268013108, t = (nil)
NOT FOUND 6366764499895843668, t = (nil)
NOT FOUND 8543561481358167012, t = (nil)
NOT FOUND 8375454835108353313, t = (nil)
NOT FOUND 2503671407565938275, t = (nil)
NOT FOUND 6207322067100218130, t = (nil)
NOT FOUND 3734092728355711616, t = (nil)
NOT FOUND 5509302132046900432, t = (nil)
NOT FOUND 1079089530062066907, t = (nil)
NOT FOUND 3346420349330685624, t = (nil)
NOT FOUND 1735689607249531721, t = (nil)
NOT FOUND 245426749227905737, t = (nil)
NOT FOUND 2761368510524678185, t = (nil)
NOT FOUND 543817363060459521, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 1287372417078353510, t = (nil)
NOT FOUND 2310758205417228527, t = (nil)
NOT FOUND 6837324772175073641, t = (nil)
NOT FOUND 8076314388431817317, t = (nil)
NOT FOUND 6821249514538953277, t = (nil)
NOT FOUND 1858281538127662685, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6042308614982701135, t = (nil)
NOT FOUND 4004852001340911818, t = (nil)
NOT FOUND 8096471495503076287, t = (nil)
NOT FOUND 8218636387805002933, t = (nil)
NOT FOUND 2539911778536576589, t = (nil)
NOT FOUND 2348019798350771728, t = (nil)
NOT FOUND 8280522318628064329, t = (nil)
NOT FOUND 6445731376408486684, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 7528889551944552590, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 4169880993593208128, t = (nil)
NOT FOUND 3466293930980088513, t = (nil)
NOT FOUND 1954195317599148888, t = (nil)
NOT FOUND 4262956965207683829, t = (nil)
NOT FOUND 5238817123995655919, t = (nil)
NOT FOUND 760635341458055994, t = (nil)
NOT FOUND 6577104796117862047, t = (nil)
NOT FOUND 2747816255455712003, t = (nil)
NOT FOUND 651512678159602291, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 1060085901748166249, t = (nil)
NOT FOUND 8507850604658232053, t = (nil)
NOT FOUND 1464430541030405936, t = (nil)
NOT FOUND 3970228211591093586, t = (nil)
NOT FOUND 2560049312191192226, t = (nil)
NOT FOUND 7615098537033379697, t = (nil)
NOT FOUND 169616247338398948, t = (nil)
NOT FOUND 5879549766111744596, t = (nil)
NOT FOUND 6747882434715412742, t = (nil)
NOT FOUND 1869015447481584000, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5832439048292210589, t = (nil)
NOT FOUND 2443129130305445974, t = (nil)
NOT FOUND 1366262447091860586, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 410298453165996557, t = (nil)
NOT FOUND 4195095994221414655, t = (nil)
NOT FOUND 1015611423369374190, t = (nil)
NOT FOUND 7112030357896105408, t = (nil)
NOT FOUND 8754510867990165418, t = (nil)
NOT FOUND 6832954383025855217, t = (nil)
NOT FOUND 2893775217857159773, t = (nil)
NOT FOUND 2703431594541541522, t = (nil)
NOT FOUND 7062800363172054650, t = (nil)
NOT FOUND 2603419839434889261, t = (nil)
NOT FOUND 7295078684606185542, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 7858520654612043288, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7845113479458117359, t = (nil)
NOT FOUND 1548344668054892761, t = (nil)
NOT FOUND 3567045565486932571, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 932870178604790741, t = (nil)
NOT FOUND 5987494900600435214, t = (nil)
NOT FOUND 4168663090223326342, t = (nil)
NOT FOUND 9103734396430617046, t = (nil)
NOT FOUND 5652100262269264606, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 8146579156614543779, t = (nil)
NOT FOUND 2036812811981625074, t = (nil)
NOT FOUND 543817363060459521, t = (nil)
NOT FOUND 5462157273631259073, t = (nil)
NOT FOUND 600888150564099995, t = (nil)
NOT FOUND 4580455527738822032, t = (nil)
NOT FOUND 8579542341940160484, t = (nil)
NOT FOUND 8343475403766247941, t = (nil)
NOT FOUND 5266902432988409230, t = (nil)
NOT FOUND 5252911048453586865, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 415106036023934753, t = (nil)
NOT FOUND 1736670738536667989, t = (nil)
NOT FOUND 918814108190324608, t = (nil)
NOT FOUND 1814179003092041689, t = (nil)
NOT FOUND 7274358850152675510, t = (nil)
NOT FOUND 1153490953641558529, t = (nil)
NOT FOUND 4815718928115860716, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4477191259531976225, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 4938725376578655357, t = (nil)
NOT FOUND 6161765338765347906, t = (nil)
NOT FOUND 1074419845004009959, t = (nil)
NOT FOUND 5221574587985901590, t = (nil)
NOT FOUND 7298168089958767956, t = (nil)
NOT FOUND 186901108590923322, t = (nil)
NOT FOUND 8521107019504281036, t = (nil)
NOT FOUND 7099683429267044006, t = (nil)
NOT FOUND 8707748337715608838, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 3344039145124420288, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 5167097816133785387, t = (nil)
NOT FOUND 4908188330090115652, t = (nil)
NOT FOUND 3019871266492408751, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 5109612298104952366, t = (nil)
NOT FOUND 2146912099000487515, t = (nil)
NOT FOUND 8679058359165062609, t = (nil)
NOT FOUND 4980872112592906188, t = (nil)
NOT FOUND 7476167230376540223, t = (nil)
NOT FOUND 1715905276263089966, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 3115726806865660930, t = (nil)
NOT FOUND 5035871053263769774, t = (nil)
NOT FOUND 2599799159138134370, t = (nil)
NOT FOUND 6398941140860743239, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5450581929754891317, t = (nil)
NOT FOUND 602058366270174747, t = (nil)
NOT FOUND 7411718393379632057, t = (nil)
NOT FOUND 7502205849065521730, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 1916341387384342262, t = (nil)
NOT FOUND 7744919554925348291, t = (nil)
NOT FOUND 8139571623526249763, t = (nil)
NOT FOUND 504968681897496367, t = (nil)
NOT FOUND 299268648904372022, t = (nil)
NOT FOUND 6441693917287074998, t = (nil)
NOT FOUND 6918772882208661099, t = (nil)
NOT FOUND 6781918999427395297, t = (nil)
NOT FOUND 3321256919576242501, t = (nil)
NOT FOUND 1854104951030014617, t = (nil)
NOT FOUND 3077674903590417247, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 1124975758525398528, t = (nil)
NOT FOUND 8783992585122241918, t = (nil)
NOT FOUND 5713492703848287288, t = (nil)
NOT FOUND 6609026969752573447, t = (nil)
NOT FOUND 6786521676997631945, t = (nil)
NOT FOUND 96717352723380324, t = (nil)
NOT FOUND 903583841208325078, t = (nil)
NOT FOUND 8033611489199221453, t = (nil)
NOT FOUND 4580455527738822032, t = (nil)
NOT FOUND 4711845716793652659, t = (nil)
NOT FOUND 3265380272152011462, t = (nil)
NOT FOUND 367049597461025831, t = (nil)
NOT FOUND 757440135487906790, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 5576506319909369284, t = (nil)
NOT FOUND 4737595474173553389, t = (nil)
NOT FOUND 132177268296444208, t = (nil)
NOT FOUND 2243221643972752121, t = (nil)
NOT FOUND 250361592546666238, t = (nil)
NOT FOUND 728325837202961350, t = (nil)
NOT FOUND 4584153284501153279, t = (nil)
NOT FOUND 9049868610730511455, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 4522752545020566256, t = (nil)
NOT FOUND 2549066366018345405, t = (nil)
NOT FOUND 6464962972566289015, t = (nil)
NOT FOUND 7552100660356239092, t = (nil)
NOT FOUND 4832232764173804916, t = (nil)
NOT FOUND 1108914845735580562, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2971639619886005833, t = (nil)
NOT FOUND 3813517041221583647, t = (nil)
NOT FOUND 7137797230695085457, t = (nil)
NOT FOUND 4457782278655634286, t = (nil)
NOT FOUND 5759761850850364217, t = (nil)
NOT FOUND 612737286986956152, t = (nil)
NOT FOUND 840504135641524002, t = (nil)
NOT FOUND 3855720912633849379, t = (nil)
