Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 6725802560547214944, t = (nil)
NOT FOUND 2857860257949544507, t = (nil)
NOT FOUND 3333606294697553850, t = (nil)
NOT FOUND 4025127300337542392, t = (nil)
NOT FOUND 2554070292847756728, t = (nil)
NOT FOUND 7679904642928254303, t = (nil)
NOT FOUND 694561938248092046, t = (nil)
NOT FOUND 3100093115795922628, t = (nil)
NOT FOUND 2190159920486245408, t = (nil)
NOT FOUND 7592638105712434051, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 6642940918913978775, t = (nil)
NOT FOUND 824946294817919049, t = (nil)
NOT FOUND 4386506875454391722, t = (nil)
NOT FOUND 5925225920126968707, t = (nil)
NOT FOUND 5087553604572395225, t = (nil)
NOT FOUND 6347777023436117556, t = (nil)
NOT FOUND 2246519535894291089, t = (nil)
NOT FOUND 3733676956787027226, t = (nil)
NOT FOUND 4609136298206733001, t = (nil)
NOT FOUND 2939246195922880162, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 6121677491473271574, t = (nil)
NOT FOUND 7438024861776258306, t = (nil)
NOT FOUND 5017708268862761086, t = (nil)
NOT FOUND 6794660537699600715, t = (nil)
NOT FOUND 3602087861863978962, t = (nil)
NOT FOUND 171386747224745496, t = (nil)
NOT FOUND 8753967451458782922, t = (nil)
NOT FOUND 3817552494345131648, t = (nil)
NOT FOUND 6699125832158795518, t = (nil)
NOT FOUND 289796790975879445, t = (nil)
NOT FOUND 7587992294634355173, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 8914850120495185701, t = (nil)
NOT FOUND 3083436909349324879, t = (nil)
NOT FOUND 230276204234935479, t = (nil)
NOT FOUND 3163677469625559258, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 7368393019127178954, t = (nil)
NOT FOUND 4499230986399191046, t = (nil)
NOT FOUND 3158921000920779669, t = (nil)
NOT FOUND 3366392785929400028, t = (nil)
NOT FOUND 6618325953169641995, t = (nil)
NOT FOUND 6219229598930100762, t = (nil)
NOT FOUND 2844227506717289164, t = (nil)
NOT FOUND 5907371153213773730, t = (nil)
NOT FOUND 5687120438633029669, t = (nil)
NOT FOUND 1835193713147072366, t = (nil)
NOT FOUND 3817160039891865318, t = (nil)
NOT FOUND 8043967414625248926, t = (nil)
NOT FOUND 4931209066482006029, t = (nil)
NOT FOUND 7680156095573523021, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 823887032378356719, t = (nil)
NOT FOUND 6208946698272407012, t = (nil)
NOT FOUND 327782880962242860, t = (nil)
NOT FOUND 3269409681655029636, t = (nil)
NOT FOUND 3755755084616193699, t = (nil)
NOT FOUND 6024430463626946080, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8878520791393583481, t = (nil)
NOT FOUND 4385861956381937613, t = (nil)
NOT FOUND 6011067034504957564, t = (nil)
NOT FOUND 413569288143127306, t = (nil)
NOT FOUND 8731170900197282221, t = (nil)
NOT FOUND 7586850939381803553, t = (nil)
NOT FOUND 3921475712370969530, t = (nil)
NOT FOUND 5858134022851291085, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 6482172645094324164, t = (nil)
NOT FOUND 1295605769092332828, t = (nil)
NOT FOUND 578593090130203952, t = (nil)
NOT FOUND 4123275472636227439, t = (nil)
NOT FOUND 198168278796793320, t = (nil)
NOT FOUND 1929191168890057788, t = (nil)
NOT FOUND 24427512824854875, t = (nil)
NOT FOUND 5649293126214451508, t = (nil)
NOT FOUND 6790949271237765502, t = (nil)
NOT FOUND 3128590877986202922, t = (nil)
NOT FOUND 1106633816774535996, t = (nil)
NOT FOUND 6079588164548324380, t = (nil)
NOT FOUND 7763203425225672164, t = (nil)
NOT FOUND 8729636074097278034, t = (nil)
NOT FOUND 6814229977304301447, t = (nil)
NOT FOUND 2395648752495397329, t = (nil)
NOT FOUND 8270916107827294559, t = (nil)
NOT FOUND 8731170900197282221, t = (nil)
NOT FOUND 3537010554847996822, t = (nil)
NOT FOUND 5741202507979340099, t = (nil)
NOT FOUND 413569288143127306, t = (nil)
NOT FOUND 359454871897290414, t = (nil)
NOT FOUND 7854300265698883476, t = (nil)
NOT FOUND 1527065462562435057, t = (nil)
NOT FOUND 1303601868544897416, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 4357906550087504913, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 5129248446903522408, t = (nil)
NOT FOUND 6433232495804959129, t = (nil)
NOT FOUND 7171048800511431406, t = (nil)
NOT FOUND 3651287758961140805, t = (nil)
NOT FOUND 6229941286940822677, t = (nil)
NOT FOUND 6047879982777957124, t = (nil)
NOT FOUND 2545509096881559529, t = (nil)
NOT FOUND 4349222715519828080, t = (nil)
NOT FOUND 67127737968082839, t = (nil)
NOT FOUND 8954374452995360627, t = (nil)
NOT FOUND 8942713132857448768, t = (nil)
NOT FOUND 2088694399680684629, t = (nil)
NOT FOUND 6468027167293843425, t = (nil)
NOT FOUND 2983845292272799529, t = (nil)
NOT FOUND 7970631714805801364, t = (nil)
NOT FOUND 4890737522389632612, t = (nil)
NOT FOUND 3345965276936834868, t = (nil)
NOT FOUND 1424946509990413523, t = (nil)
NOT FOUND 1856696487706764579, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 5928281548402495897, t = (nil)
NOT FOUND 6379970421405131675, t = (nil)
NOT FOUND 3877423318364558464, t = (nil)
NOT FOUND 7002611533666856363, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5295743405130958990, t = (nil)
NOT FOUND 8740976139641052877, t = (nil)
NOT FOUND 8715336697727880369, t = (nil)
NOT FOUND 8270343849336323915, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 4262023583142973800, t = (nil)
NOT FOUND 8957274452080898224, t = (nil)
NOT FOUND 441065498307900004, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 7685764522967734072, t = (nil)
NOT FOUND 4607652255986644888, t = (nil)
NOT FOUND 1139090771303631595, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 2679037825486265395, t = (nil)
NOT FOUND 7690258906114793779, t = (nil)
NOT FOUND 6065466285521713203, t = (nil)
NOT FOUND 1177322859281311067, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5883759534160567295, t = (nil)
NOT FOUND 5868514307579112217, t = (nil)
NOT FOUND 4579301106903040418, t = (nil)
NOT FOUND 8350418121382176533, t = (nil)
NOT FOUND 4587826208183442965, t = (nil)
NOT FOUND 268326527843865602, t = (nil)
NOT FOUND 7988801932258390599, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 7975892029692670149, t = (nil)
NOT FOUND 8934722768738746494, t = (nil)
NOT FOUND 3621834685304367843, t = (nil)
NOT FOUND 286606913975180892, t = (nil)
NOT FOUND 4018493268130249216, t = (nil)
NOT FOUND 5676602791775169684, t = (nil)
NOT FOUND 656102388608019688, t = (nil)
NOT FOUND 6951016409992021392, t = (nil)
NOT FOUND 9044851205709142928, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 7771107205824913712, t = (nil)
NOT FOUND 485175770549701491, t = (nil)
NOT FOUND 5648974534463087077, t = (nil)
NOT FOUND 5336835675878604564, t = (nil)
NOT FOUND 4694952325320557765, t = (nil)
NOT FOUND 1470215511764905280, t = (nil)
NOT FOUND 1818474767374978873, t = (nil)
NOT FOUND 3606052109825279014, t = (nil)
NOT FOUND 375720391300331615, t = (nil)
NOT FOUND 469988636022010222, t = (nil)
NOT FOUND 578093869132979202, t = (nil)
NOT FOUND 1217671468967142549, t = (nil)
NOT FOUND 3140405899092912101, t = (nil)
NOT FOUND 5635879401102716248, t = (nil)
NOT FOUND 5634040635365472943, t = (nil)
NOT FOUND 4786221359276382778, t = (nil)
NOT FOUND 6121677491473271574, t = (nil)
NOT FOUND 8746716686103623353, t = (nil)
NOT FOUND 8957730248346464852, t = (nil)
NOT FOUND 7535572053705614348, t = (nil)
NOT FOUND 7891120564409077714, t = (nil)
NOT FOUND 3554013100917517227, t = (nil)
NOT FOUND 3008938206946233325, t = (nil)
NOT FOUND 1094710606358748436, t = (nil)
NOT FOUND 2377607539863751319, t = (nil)
NOT FOUND 5991079673660978690, t = (nil)
NOT FOUND 3274260200889052446, t = (nil)
NOT FOUND 4079727362820360954, t = (nil)
NOT FOUND 2057209323607217080, t = (nil)
NOT FOUND 6759449087174165682, t = (nil)
NOT FOUND 1082587371550615197, t = (nil)
NOT FOUND 5688999082279153045, t = (nil)
NOT FOUND 7549704002128742407, t = (nil)
NOT FOUND 4678079043730812945, t = (nil)
NOT FOUND 6102051560419370160, t = (nil)
NOT FOUND 1242076278686699443, t = (nil)
NOT FOUND 1545998779503264581, t = (nil)
NOT FOUND 9210432844150701932, t = (nil)
NOT FOUND 4528140342912404226, t = (nil)
NOT FOUND 3042006453628420995, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1990989897565107362, t = (nil)
NOT FOUND 8735273760939135194, t = (nil)
NOT FOUND 8918985669576734645, t = (nil)
NOT FOUND 8608929076536550461, t = (nil)
NOT FOUND 1863357637103518913, t = (nil)
NOT FOUND 6200322536773063185, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 6031900324874082333, t = (nil)
NOT FOUND 4342589811662059633, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 7278059252650353615, t = (nil)
NOT FOUND 3799955379709736753, t = (nil)
NOT FOUND 3051999462673521830, t = (nil)
NOT FOUND 8330558486478644932, t = (nil)
NOT FOUND 6032097353921354927, t = (nil)
NOT FOUND 7230732713965506235, t = (nil)
NOT FOUND 2622135033533434242, t = (nil)
NOT FOUND 8620156600557112532, t = (nil)
NOT FOUND 7617336782308202202, t = (nil)
NOT FOUND 4198304214838637256, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6216069136884503491, t = (nil)
NOT FOUND 2997643317400030715, t = (nil)
NOT FOUND 343125076063466332, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 7753862692931037724, t = (nil)
NOT FOUND 7919297079540760268, t = (nil)
NOT FOUND 4265943065644392283, t = (nil)
NOT FOUND 2044329194082151644, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 4762423108906650646, t = (nil)
NOT FOUND 1601215711903844224, t = (nil)
NOT FOUND 3963462060610162653, t = (nil)
NOT FOUND 8768269763346961559, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5716269890076536175, t = (nil)
NOT FOUND 5855715188361534563, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5317121145368736312, t = (nil)
NOT FOUND 1703095639407175950, t = (nil)
NOT FOUND 3062904554207095302, t = (nil)
NOT FOUND 1983215887120534576, t = (nil)
NOT FOUND 4656288543411170860, t = (nil)
NOT FOUND 8809763824886322286, t = (nil)
NOT FOUND 7127215913346926453, t = (nil)
NOT FOUND 6736514689935174580, t = (nil)
NOT FOUND 6226558730541589992, t = (nil)
NOT FOUND 4135291123709010183, t = (nil)
NOT FOUND 183025297042595659, t = (nil)
NOT FOUND 6331906451788295038, t = (nil)
NOT FOUND 692433957210028181, t = (nil)
NOT FOUND 628757560957393498, t = (nil)
NOT FOUND 3466847002994285722, t = (nil)
NOT FOUND 6399049978833624683, t = (nil)
NOT FOUND 577934808776902812, t = (nil)
NOT FOUND 3554819792316749013, t = (nil)
NOT FOUND 2246519535894291089, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 7081998679537652967, t = (nil)
NOT FOUND 3860857531236682950, t = (nil)
NOT FOUND 9000779006012235352, t = (nil)
NOT FOUND 5895972638043819017, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 5493481094594159105, t = (nil)
NOT FOUND 7981788946707353131, t = (nil)
NOT FOUND 1986784737776843577, t = (nil)
NOT FOUND 917107918828531049, t = (nil)
NOT FOUND 73418813980078523, t = (nil)
NOT FOUND 1919496100274606102, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 1254672353858512885, t = (nil)
NOT FOUND 5915634377663584973, t = (nil)
NOT FOUND 6065791736403768611, t = (nil)
NOT FOUND 183443012214497880, t = (nil)
NOT FOUND 6688249629603448730, t = (nil)
NOT FOUND 6561638511549528174, t = (nil)
NOT FOUND 2629038785616629386, t = (nil)
NOT FOUND 2407815684461049515, t = (nil)
NOT FOUND 4528315328706473010, t = (nil)
NOT FOUND 64944608395979591, t = (nil)
NOT FOUND 1585154944176223394, t = (nil)
NOT FOUND 3200510886627588470, t = (nil)
NOT FOUND 6535932647496182634, t = (nil)
NOT FOUND 8202736632801612119, t = (nil)
NOT FOUND 881608605694695087, t = (nil)
NOT FOUND 4352862347787082588, t = (nil)
NOT FOUND 2078063819891942880, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 8082102993321427237, t = (nil)
NOT FOUND 1289988702523707763, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2753091830556262751, t = (nil)
NOT FOUND 7591257916128044015, t = (nil)
NOT FOUND 7120957914051900487, t = (nil)
NOT FOUND 6721968877857364467, t = (nil)
NOT FOUND 5168746808250745233, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 3062904554207095302, t = (nil)
NOT FOUND 2505447988603303144, t = (nil)
NOT FOUND 6085687662415641343, t = (nil)
NOT FOUND 2496385616666028891, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3728893178893464988, t = (nil)
NOT FOUND 3773575010695185847, t = (nil)
NOT FOUND 4803945666456014624, t = (nil)
NOT FOUND 2910983851824271282, t = (nil)
NOT FOUND 313823901883539802, t = (nil)
NOT FOUND 1139029682847898058, t = (nil)
NOT FOUND 8918995326493590533, t = (nil)
NOT FOUND 2431331175448675980, t = (nil)
NOT FOUND 5075632510334403647, t = (nil)
NOT FOUND 4209795361148019626, t = (nil)
NOT FOUND 1515451784541077808, t = (nil)
NOT FOUND 5448782517842778352, t = (nil)
NOT FOUND 2625175678320326124, t = (nil)
NOT FOUND 8483423207802791558, t = (nil)
NOT FOUND 4487516977875305416, t = (nil)
NOT FOUND 848518381446426132, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 2933317327212272604, t = (nil)
NOT FOUND 8018661746731082435, t = (nil)
NOT FOUND 4926325604561871938, t = (nil)
NOT FOUND 1816238253776076549, t = (nil)
NOT FOUND 6334952971202723557, t = (nil)
NOT FOUND 8490254966339110809, t = (nil)
NOT FOUND 3444940752571107242, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 8523685180164498388, t = (nil)
NOT FOUND 7686502653039710731, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 7711714330525647782, t = (nil)
NOT FOUND 2545509096881559529, t = (nil)
NOT FOUND 6264295474953998398, t = (nil)
NOT FOUND 7595686132026215230, t = (nil)
NOT FOUND 5004011316911293469, t = (nil)
NOT FOUND 2756841637232512507, t = (nil)
NOT FOUND 749022246337073618, t = (nil)
NOT FOUND 413569288143127306, t = (nil)
NOT FOUND 3946609214000181667, t = (nil)
NOT FOUND 988491968385910018, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 5559479138949370260, t = (nil)
NOT FOUND 8182797935999612007, t = (nil)
NOT FOUND 926375296328577408, t = (nil)
NOT FOUND 583475120268085596, t = (nil)
NOT FOUND 6201423672002245034, t = (nil)
NOT FOUND 1153358084750160479, t = (nil)
NOT FOUND 210905153281333541, t = (nil)
NOT FOUND 6296122589625921045, t = (nil)
NOT FOUND 742391053887933302, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 6882630836287556711, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 8407706210784442004, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 8768162755431945987, t = (nil)
NOT FOUND 2126349243282383048, t = (nil)
NOT FOUND 4966240940944404095, t = (nil)
NOT FOUND 3646885100853409238, t = (nil)
NOT FOUND 5062222864716220285, t = (nil)
NOT FOUND 6207496784382077655, t = (nil)
NOT FOUND 525522996231640046, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 1609629081022165130, t = (nil)
NOT FOUND 2842740450442936366, t = (nil)
NOT FOUND 7551592920183002389, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 3509849104724322628, t = (nil)
NOT FOUND 9073291738289582244, t = (nil)
NOT FOUND 8432274221327074412, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 2578747235869818325, t = (nil)
NOT FOUND 690717188984254343, t = (nil)
NOT FOUND 5722336526652938305, t = (nil)
NOT FOUND 8741825348953333716, t = (nil)
NOT FOUND 6398633398410424772, t = (nil)
NOT FOUND 2545509096881559529, t = (nil)
NOT FOUND 6285410363290056893, t = (nil)
NOT FOUND 2317746445021525681, t = (nil)
NOT FOUND 8356259780155722757, t = (nil)
NOT FOUND 2399189966301720429, t = (nil)
NOT FOUND 1370867497547795383, t = (nil)
NOT FOUND 7355718715563675940, t = (nil)
NOT FOUND 5723633016632492285, t = (nil)
NOT FOUND 4179588901504773872, t = (nil)
NOT FOUND 664973819572702464, t = (nil)
NOT FOUND 2207410627075516683, t = (nil)
NOT FOUND 5198619925684607597, t = (nil)
NOT FOUND 7951896849500159824, t = (nil)
NOT FOUND 8365024994275181635, t = (nil)
NOT FOUND 2786042052586587462, t = (nil)
NOT FOUND 8211011889200612502, t = (nil)
NOT FOUND 7331638102485685693, t = (nil)
NOT FOUND 9204988939637992308, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 7737621294064431708, t = (nil)
NOT FOUND 7268473312003111429, t = (nil)
NOT FOUND 1887431977531869334, t = (nil)
NOT FOUND 4754123882929336859, t = (nil)
NOT FOUND 3297324720336753120, t = (nil)
NOT FOUND 4137726762769346831, t = (nil)
NOT FOUND 1773949962464572493, t = (nil)
NOT FOUND 4198203945971033745, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 7959220540113916920, t = (nil)
NOT FOUND 8656306129708302326, t = (nil)
NOT FOUND 9203949131969198244, t = (nil)
NOT FOUND 4840294173520510729, t = (nil)
NOT FOUND 7697804397841206372, t = (nil)
NOT FOUND 7769942395644862919, t = (nil)
NOT FOUND 1219449695022010403, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 2033880861748394805, t = (nil)
NOT FOUND 704910712322201906, t = (nil)
NOT FOUND 6678319456154450035, t = (nil)
NOT FOUND 8407706210784442004, t = (nil)
NOT FOUND 6465452532093961811, t = (nil)
NOT FOUND 387078827383568185, t = (nil)
NOT FOUND 5655642151367606780, t = (nil)
NOT FOUND 226891996460233660, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 5475000710445203911, t = (nil)
NOT FOUND 24570217621776338, t = (nil)
NOT FOUND 3950274230096788415, t = (nil)
NOT FOUND 5074244895233972340, t = (nil)
NOT FOUND 8043967414625248926, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 6328529792557523113, t = (nil)
NOT FOUND 8124378838852867710, t = (nil)
NOT FOUND 1051327037209107225, t = (nil)
NOT FOUND 3559745798860975894, t = (nil)
NOT FOUND 4206046100465788956, t = (nil)
NOT FOUND 1869006801737309895, t = (nil)
NOT FOUND 3369979715565421764, t = (nil)
NOT FOUND 7282057819885886400, t = (nil)
NOT FOUND 6951050725311391127, t = (nil)
NOT FOUND 8869036190613223564, t = (nil)
NOT FOUND 1774901620856918172, t = (nil)
NOT FOUND 3648165245336489876, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 2821908868324642651, t = (nil)
NOT FOUND 4728001585535515243, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 6867513282348500590, t = (nil)
NOT FOUND 3008310295817273118, t = (nil)
NOT FOUND 1022589884335566176, t = (nil)
NOT FOUND 2028910387196597318, t = (nil)
NOT FOUND 6725802560547214944, t = (nil)
NOT FOUND 3405500467898985342, t = (nil)
NOT FOUND 5879056294187025551, t = (nil)
NOT FOUND 791884812971768553, t = (nil)
NOT FOUND 3456633130532030453, t = (nil)
NOT FOUND 2878000796521119680, t = (nil)
NOT FOUND 5090015443690754815, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3609728886920871546, t = (nil)
NOT FOUND 5563031449750466817, t = (nil)
NOT FOUND 5992785807707559908, t = (nil)
NOT FOUND 3798945105724746764, t = (nil)
NOT FOUND 4727681940389433518, t = (nil)
NOT FOUND 2540695268591640854, t = (nil)
NOT FOUND 2730276612228365796, t = (nil)
NOT FOUND 1141612550103088097, t = (nil)
NOT FOUND 4740881956393384211, t = (nil)
NOT FOUND 2159012187288870440, t = (nil)
NOT FOUND 2114562968494401706, t = (nil)
NOT FOUND 4550192715430476497, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 8254497359124413774, t = (nil)
NOT FOUND 1341405007211819802, t = (nil)
NOT FOUND 6355157650713457381, t = (nil)
NOT FOUND 1180225158447332293, t = (nil)
NOT FOUND 464868834882287209, t = (nil)
NOT FOUND 3764326273804002241, t = (nil)
NOT FOUND 8304515727579132349, t = (nil)
NOT FOUND 676321614694992381, t = (nil)
NOT FOUND 2140399046818689980, t = (nil)
NOT FOUND 2700453990616790423, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 1299821909980080373, t = (nil)
NOT FOUND 4220046416531840248, t = (nil)
NOT FOUND 3188040030365106430, t = (nil)
NOT FOUND 507086764765365864, t = (nil)
NOT FOUND 6841046806878691470, t = (nil)
NOT FOUND 4262023583142973800, t = (nil)
NOT FOUND 599112535320697866, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1029075211737010642, t = (nil)
NOT FOUND 8903278332621021260, t = (nil)
